letterInfo_ID,post_ID,letter_date,letter_dbdate,manuscript_location,letter_fromAddress,letter_footnote
2846,2898,[1888?],1888-00-00,"MS transcription by Fawcett, from a letter presumably addressed to herself, Manchester Central Library 0/3 26/7",,"[[footnote:1]]Millicent (Garrett) Fawcett (1847–1929), suffragist and campaigner on educational issues.

<br/>"
2820,2872,Jany 11th [1888],1888-01-11,"MS Girton College Cambridge, Yonge IV 7",Elderfield Otterbourne,"[[footnote:1]]The June 1888 issue of <i>MP</i> included, p. 595, an announcement that \'On July 1st a series of Papers on English Literature will be commenced by the Hon. Eva Knatchbull-Hugessen, intended to assist in preparation for that branch of the Cambridge Higher Local Examination for Women, to be held in June 1889.  Questions will be set after each Paper by Miss Mackenzie, late scholar of Newnham College Cambridge\'.<br/>"
2822,2874,Feb 1st [1888],1888-02-01,MS British Library: Mary Gladstone Papers. Add MSS 46252: 4-5.,Elderfield Otterbourne,"[[footnote:1]]Drew had evidently asked for advice books for servant girls. <i>Conversations with Cousin Rachel</i> (London: Burns 1844) was an anonymous conduct book by Mary Anne Dyson. <i>Girls: Their Work and Influence</i>. Skeffington, 1877 was praised by CMY in <i>What Books to Lend</i> (9d.) ‘Practical advice in short compass; excellent for Confirmation gifts.’ The third book was perhaps Amy Susan (Marryat), Lady Baker, <i>Half-Hours with my Girls, or, ‘Talks about</i> anything’ (London : Hatchards, 1879).

[[footnote:2]]The first issue of the <i>Mothers\' Union Journal</i> is dated 1888.

<br/>"
2821,2873,Feb 8th 1888,1888-02-08,"MS Girton College Cambridge, Yonge IV 8",Elderfield,"[[footnote:1]]

<br/>"
3614,18751,Feb 10th 1888,1888-02-10,"MS Special Collections, University of Virginia Library[[footnote:1]]",Elderfield Otterbourne Winchester,"[[footnote:1]]With envelope addressed to \'Mrs Smedes/ Indian Camp/ Fort Sabulben? /Rosebud Agency /Dakota / U S A\' and postmarked Winchester 10 February 1888.

[[footnote:2]]CMY favourably reviewed Smedes\'s <i>Memorials of a Southern Planter</i>, a biography of her father which depicted him as a benevolent slave-owner, in \'[[cmybook:280]Conversation on Books]\' <i>MP</i> (May 1888), 461-2."
2823,2875,"Feb 25th 1888	",1888-02-25,"MS Girton College Cambridge, Yonge V 3",Elderfield,[[footnote:1]]\'Madge Wylie\' is not identified and the Greek story does not seem to have appeared in the Christmas 1888 number of <i>MP</i>.
2825,2877,March 14th 1888,1888-03-14,MS UCLA: collection 100: box 95,Elderfield,"[[footnote:1]]In a [[cmybook:277]note] signed by C.M.Y. appended to \'The Canterbury Relics\' in <i>MP</i>  3s 15 (April 1888) 368, she quotes from the diary of James Yonge (1647-1721)  his seeing a dark line of corn in a field which was supposed to mark a path taken by Thomas à Becket.

<br/>"
2826,2878,March 17th 1888,1888-03-17,MS Miss Barbara Dennis/4[[footnote:1]] ,Elderfield,"[[footnote:1]]Endorsed in pencil ‘addressed to her cousin Miss Anderson Morshead\'.

[[footnote:2]]Mary Anderson Morshead was assistant matron of an industrial school for girls in Andover, whose matron was Sarah Joan Easton (b.1836/7), who may be referred to here.

[[footnote:3]]Mary Anderson Morshead, as ‘Bog Oak’, ran the Church History Society in <i>MP</i>..

<br/>"
2827,2879,March 29th 1888,1888-03-29,MS Charlotte Mitchell/28,Elderfield,
2828,2880,Easter Eve [?31 March 1888],1888-03-31,"MS location unknown.  Printed in Coleridge, [[otherbook:40]<i>Life</i>], 307-8.",Elderfield,"[[footnote:1]]The dating of this letter is supported by the reference to  Mary Frances Keble Coleridge (1824-1898) in the letter to Jean Ingelow (3 May 1888).

<br/>

<br/>"
2824,2876,March 31st 1888,1888-03-31,"MS Girton College Cambridge, Yonge IX 3",Elderfield Otterbourne,"

<br/>"
2829,2881,May 3d 1888,1888-05-03,"MS Bodleian Library, Oxford: Ms. Eng. lett. e.141 ff6-9[[footnote:1]]",Arlington,"[[footnote:1]]Envelope addressed to ‘Miss Ingelow/ 6 Holland Villas Road/ Kensington’ postmarked ‘Winchester/MY 3/88.  One letter appears to have been miscatalogued as two.

[[footnote:2]]She was staying with her niece Alethea (Yonge)  Bowles (1863-1941), who had married (1884) the Rev. Henry Albany Bowles, Rector of Arlington 1884-1892.

[[footnote:3]]The \'Miss Jane Bond\' story occurs in William Mavor, [[otherbook:1057]<i>The English Spelling Book</i>] (1801), though CMY may have encountered it in a different format. Elizabeth Turner, [[otherbook:1058]<i>The Daisy, or, Cautionary Stories in Verse adapted to the Ideas of Children from Four to Eight Years Old</i>] (1807) was another bestselling children\'s book.  So was Sarah Trimmer, [[otherbook:1055]<i>Sacred History</i>],  Although most editions of the latter were unillustrated, CMY was perhaps familiar with the <i>Series of Prints designed to Illustrate the Scripture History by Mrs. Trimmer</i> (London: Baldwin, Cradock and Joy, 1817). 

[[footnote:4]]Mary Coleridge.  <i>Kelly’s Directory of Devon and Cornwall</i> (1893) lists ‘Miss Coleridge, Clovelly, Belgrave Crescent, Torquay’.

[[footnote:5]]Jane Taylor\'s poem was first printed in [[otherbook:160]<i>Original Poems, for Infant Minds</i>] (1804).

<br/>"
2830,2882,May 5th 1888,1888-05-05,"MS Winchester City Council, Historic Resources Centre LH3803.1",Torquay,"[[footnote:1]]Evidently Ellen Barlee, writer, social worker and contributor to <i>MP</i>had succeeded Anne Mackenzie as editor of the missionary journal <i>The Net</i>.  The first Anglican Bishop of Madagascar, the Rt. Rev. Robert Kestell Cornish (1824-1909), was consecrated in 1874. His brother-in-law taught at Winchester College and was a friend of CMY\'s.

<br/>"
2832,2884,June 9th [1888],1888-06-09,"MS Girton College Cambridge, Yonge IV 2",Elderfield,"[[footnote:1]]These were fees for participating in the preparation for the English Literature part of the Cambridge Local Examination.

<br/>"
2833,2885,June 14th 1888,1888-06-14,MS Charlotte Mitchell/12,Elderfield Otterbourne,
2831,2883,June 20th [1888],1888-06-20,"MS Girton College Cambridge, Yonge IV 3",Elderfield,"[[footnote:1]]The class list was for those who were following the course on English literature in preparation for the Cambridge Higher Local Examinations, see \'Notices to Correspondents\' <i>MP</i> (June 1888), 595.

[[footnote:2]]The work under discussion here was perhaps [[cmybook:202]<i>Preparation of Prayer-book Lessons</i>] (London: Smith and Innes, 1888), which was still in course of serialization in <i>MP</i>, but whose appearance in volume form was noticed in \'A Conversation on Books\' <i>MP</i> (December 1888), 590."
2834,2886,June 22d [1888],1888-06-22,MS Miss Barbara Dennis/5 ,Elderfield,"[[footnote:1]][[person:1257]Alice Misselbrook] the mistress of Otterbourne Girls\' School, married Alfred Rolfe, who taught the boys.

[[footnote:2]]An ex-pupil-teacher.

[[footnote:3]]CMY probably refers here to Eliza Stephenson, [[otherbook:1067]<i>A Double Wedding</i>] (1888).

<br/>"
2835,2887,July 3d [1888],1888-07-03,"MS Girton College Cambridge, Yonge IV 4",Elderfield,"[[footnote:1]]This play was published in Prevost\'s [[otherbook:716]<i>Terra Cotta Plays</i>] (1888).

<br/>"
2836,2888,July 24th [1888],1888-07-24,"MS Girton College Cambridge, Yonge IV 9",Elderfield,"[[footnote:1]]Neither of Miss Robertson\'s articles, nor \'Plataea\' seem to have been published in <i>MP</i>.

<br/>"
2838,2890,Sept 5th 1888,1888-09-05,MS Miss Barbara Dennis/6[[footnote:1]],Elderfield,"[[footnote:1]]Silurian envelope addressed to \'Miss Sturges Bourne/ Crookham Knole/ Farnham\' and postmarked Winchester 5 September 1888 and Farnham 6 September 1888.

[[footnote:2]]This was CMY\'s [[cmybook:198]<i>Our New Mistress, or, Changes at Brookfield Earl</i>] (London, National Society 1888).

[[footnote:3]]Alice Misselbrook, the mistress of Otterbourne Girls\' School, married Alfred Rolfe, who taught the boys.

<br/>"
2840,2892,Oct 6th 1888,1888-10-06,"MS Yale, Beinecke Library,  Osborn Files 41.21",Elderfield,"[[footnote:1]]CMY\'s correspondent had evidently complained about the advertisement in <i>MP</i> of a book by  [[person:1467]Mary Ward], whose [[otherbook:631]<i>Robert Elsmere</i>] was a novel about a clergyman\'s loss of faith. See below, letter to Innes (1 November 1888).

<br/>"
2841,2893,Oct 11th 1888,1888-10-11,MS British Library Add MSS 54921: 165-6[[footnote:1]],Elderfield Otterbourne Winchester,"[[footnote:1]]This is the only letter in the Macmillan file dated between 1887 and 1889.

[[footnote:2]] The book was eventually called [[cmybook:205]<i>A Reputed Changeling, or, Three Seventh Years Two Centuries Ago</i>] (1889).

<br/>"
2842,2894, [October 1888],1888-10-18,"MS location unknown.  Printed in [[otherbook:122]<i>Dulce Domum</i>], 301-2.",,"[[footnote:1]]She had been sent the MS of <i>Dulce Domum</i>, a memoir of the Moberlys’ life in Winchester, compiled by Annie Moberly.

[[footnote:2]]The Rev. Robert Francis Wilson (1808/9-8 Oct 1888), Vicar of Rownhams.

<br/>"
2843,2895,Nov 1st  [1888],1888-11-01,"MS Girton College Cambridge, Yonge IV 10",Elderfield,"[[footnote:1]]

<br/>"
2844,2896,Novr 5th 1888,1888-11-05,"MS Girton College Cambridge, Yonge IV 6",Elderfield,"[[footnote:1]]The copies were probably of CMY\'s [[cmybook:202]<i>Preparation of Prayer-book Lessons</i>].

[[footnote:2]]These were stories by a Smith and Innes author, [[person:1492]Evelyn Whitaker].  In \'A Conversation on Books\' (<i>MP</i> (December 1888), 590, CMY praised <i>Pen</i> and observed, \'Her style is always charming, but there were too great improbabilities in Tip Cat and Little Ann.\'

[[footnote:3]]A reader had complained that her copy of <i>MP</i> had arrived with advertisements for a novel by Mary Augusta Ward, author of the controversial novel <i>Robert Elsmere</i>.

<br/>"
2845,2897,November 23. [1888?],1888-11-23,"MS location unknown.  Printed in Coleridge, [[otherbook:40]<i>Life</i>], 326.","Elderfield, ","[[footnote:1]]Gillian and Jane are characters in CMY\'s [[cmybook:201]<i>Beechcroft at Rockstone</i>], which included several people from earlier stories, including the May family who had first appeared in [[cmybook:24]<i>The Daisy Chain</i>].

<br/>"
2847,2899,Jan 29th 1889,1889-01-29,MS British Library Add MSS 54921: 168-70,Elderfield,"[[footnote:1]]His wife Dinah (Mulock) Craik had died on 12 October 1887.

<br/>"
2848,2900,Jany 31st 1889,1889-01-31,MS British Library Add MSS 54921: 167,Elderfield,
2849,2901,Feb 19th 1889,1889-02-19,MS British Library Add MSS 54921: 171-2,Elderfield Otterbourne,"[[footnote:1]]Amy Levy, <i>Reuben Sachs: A Sketch</i> (London, Macmillan 1888), a novel about upper middle-class Jewish life in London.

<br/>"
2850,2902,Febry 21st 1889,1889-02-21,"MS Princeton University, Parrish Collection[[footnote:1]]",Elderfield  Otterbourne,"[[footnote:1]]Envelope addressed to \'C T Hiatt Esq/ Sandon/ Wellington/ Salop\' and postmarked 1889.

[[footnote:2]]This was an autograph hunter\'s trick to get a signature, see Martin Ray, \'Thomas Hardy\'s Letter to Charles Hiatt\' <i>Notes and Queries</i> 53 (2006), 338.

<br/>"
2851,2903,March 4th [1889?],1889-03-04,"MS Girton College, Cambridge",Elderfield,[[footnote:1]]This was probably in connection with the [[other:48]Winchester Diocesan Society for Higher Religious Education].<br/>
2852,2904,April 3d 1889,1889-04-03,"MS Princeton University, Parrish Collection",Elderfield Otterbourne Winchester,"[[footnote:1]]Both \'Ottavia\' <i>MP</i> 3s 14 (July 1887),  87-96,  and \'A Good Friday Procession at Grassina\'  <i>MP</i> 3s 19 (April 1890) 371-6, appeared under the name \'E.Vere\'.   They purport to be real life accounts of Italian peasantry, and the author perhaps lived in Italy.

<br/>"
2853,2905,April. 8. 1889.,1889-04-08,"MS Harry Ransom Humanities Research Center, University of Texas, Austin.","Incoporated [[other:44]Society of Authors], 4, Portugal Street, Lincoln’s Inn Fields, W. C.",
2854,2906,April 30th 1889,1889-04-30,"MS Princeton University, Parrish Collection",Elderfield  Otterbourne Winchester,"[[footnote:1]]The account in [[cmybook:53]<i>The Trial</i>] of the Ward family’s sufferings in Missisauga also appears to be much indebted to Dickens’s in [[otherbook:1077]<i>Martin Chuzzlewit</i>].  <i>The Trial</i> was also the novel, referred to here, in which the difference in social status between a physician like Dr May and a surgeon like Henry Ward is depicted.

<br/>"
2855,2907,May 22d 1889,1889-05-22,MS British Library Add MSS 54921: 173-4,Elderfield,"[[footnote:1]]Macmillan published a new edition of the complete works of [[person:816]Charles Kingsley] in 1889.

[[footnote:2]]Annotated \'yes\'.

<br/>"
2856,2908,June 10th 1889,1889-06-10,"MS John Rylands Library, Manchester, FA1/7/839a-839c",Elderfield,"[[footnote:1]]CMY had stayed with the Freemans, who lived near the former home of Hannah More and her sister Patty, in order to gather material for <i>The Cunning Woman\'s Grandson</i>.The quotation is from Isaac Watts\'s [[otherbook:1078]<i>Divine Songs for Children</i>], from the well-known hymn beginning:

\'Let dogs delight to bark and bite, 

For God hath made them so; 

Let bears and lions growl and fight, 

For \'tis their nature too.\'

[[footnote:2]]Isaac Watts\'s hymn, \'Father of Mercies\', includes the lines: \'O may these heav\'nly pages be/ My ever dear delight\'

[[footnote:3]]Inserted above, \'the dame\'.

[[footnote:4]]<i>	The History of Diligent Dick</i>, <i>Black Giles, the Poacher</i> and <i>The History of Hester Wilmot</i> were three of Hannah More\'s Cheap Repository Tracts.

[[footnote:5]]The local name for the Bristol Channel;  it gives its name to one of the prophecies of Merlin.

[[footnote:6]]CMY quotes in [[cmybook:199]<i>Hannah More</i>] (1888), 27,  her comment on seeing Sheridan\'s <i>The Rivals</i> that \'much is to be forgiven in an author of three-and-twenty\'.

<br/>"
2857,2909,June 19th 1889,1889-06-19,"MS RLF Archive, File 2311.  World Microfilms  Reel 93.",Elderfield Otterbourne Winchester,"[[footnote:1]]Arthur Llewelyn Roberts (1855-1919), Secretary of the Royal Literary Fund from 1884 to his death.

[[footnote:2]]The other letters in the file tell the distressing story of  Florence Wilford, who had suffered from mental illness intermittently since 1883 and was currently in a private asylum.  Her application was refused on the grounds ‘authorship insufficient’, which seems rather harsh since she had published sixteen books since 1858.

<br/>"
2858,2910,July 4th 1889,1889-07-04,"MS John Rylands Library, Manchester, FA1/7/840 ",Elderfield ,"[[footnote:1]]CMY had visited Freeman in Somerset to gather material about Hannah More for [[cmybook:203]<i>The Cunning Woman\'s Grandson</i>], which is the book discussed here.  He had criticized the MS.

[[footnote:2]]John Fisher (1748–1825) was bishop of Salisbury from 1807.

[[footnote:3]]The Rt. Rev. John Wordsworth was bishop of Salisbury 1885-1911. Richard Poore (d.1237) was bishop of Salisbury 1217-28 and rebuilt the cathedral.

<br/>"
2859,2911,July 11th [1889],1889-07-11,MS  Mrs Julia Birley/2,Elderfield,"[[footnote:1]]The <i>Newbery House Magazine</i> was new in 1889, and Rodwell\'s series of articles on the Psalms were advertised in the first issue, but CMY does not seem to have mentioned them in <i>MP</i>.

[[footnote:2]]The Mead, Wantage, was a house where William Butler used to stay in Wantage after he ceased to be vicar and became successively (1877) canon of Worcester and (1885) Dean of Lincoln.

<br/>"
