post_id,post_type,post_name,post_title,post_date
1990,post,to-an-unknown-man-9,To an Unknown Man,2010-05-22T17:46:36Z
1987,post,alexander-macmillan-to-charlotte-mary-yonge-16,Alexander Macmillan to Charlotte Mary Yonge,2010-05-22T16:54:45Z
1986,post,to-the-reverend-john-frewen-moor-14,To the Reverend John Frewen Moor,2011-02-02T12:17:19Z
1985,post,to-alexander-macmillan-25,To Alexander Macmillan,2010-05-22T16:48:58Z
1984,post,to-alexander-macmillan-24,To Alexander Macmillan,2010-05-22T16:32:01Z
1983,post,to-an-unknown-man-8,To an Unknown Man,2010-05-22T16:27:29Z
1981,post,to-alexander-macmillan-23,To Alexander Macmillan,2010-05-22T16:07:49Z
1982,post,alexander-macmillan-to-charlotte-mary-yonge-15,Alexander Macmillan to Charlotte Mary Yonge,2010-05-22T16:14:02Z
1980,post,to-alexander-macmillan-22,To Alexander Macmillan,2010-05-22T10:24:35Z
1978,post,to-alexander-macmillan-21,To Alexander Macmillan,2010-05-22T10:05:07Z
1979,post,alexander-macmillan-to-charlotte-mary-yonge-14,Alexander Macmillan to Charlotte Mary Yonge,2010-05-22T10:13:08Z
1977,post,to-alexander-macmillan-20,To Alexander Macmillan,2010-05-22T09:58:57Z
1976,post,to-alexander-macmillan-19,To Alexander Macmillan,2010-05-22T09:48:28Z
1974,post,to-an-unknown-woman-76,To an Unknown Woman,2011-10-12T14:14:30Z
1975,post,alexander-macmillan-to-charlotte-mary-yonge-13,Alexander Macmillan to Charlotte Mary Yonge,2010-05-22T09:42:14Z
1972,post,to-messrs-macmillan-4,To Messrs Macmillan,2010-05-22T09:22:11Z
1973,post,to-alexander-macmillan-18,To Alexander Macmillan,2010-05-22T09:30:37Z
1971,post,to-alexander-macmillan-17,To Alexander Macmillan,2010-05-22T09:18:56Z
1969,post,alexander-macmillan-to-charlotte-mary-yonge-12,Alexander Macmillan to Charlotte Mary Yonge,2010-05-22T08:29:11Z
1970,post,to-miss-longueville,To Edith Agnes Longueville?,2010-05-22T09:06:54Z
1968,post,to-caroline-birley,To Miss Birley,2010-05-22T08:16:47Z
1966,post,to-elizabeth-barnett-11,To Elizabeth Barnett,2010-05-22T07:22:43Z
1967,post,alexander-macmillan-to-julian-bargus-yonge,Alexander Macmillan to Julian Bargus Yonge,2010-05-22T07:25:45Z
1965,post,to-frederick-james-furnivall-4,To Frederick James Furnivall,2010-05-22T07:19:36Z
1964,post,to-alexander-macmillan-33,To Alexander Macmillan,2010-05-24T08:41:25Z
1961,post,to-alice-arbuthnot-moberly,To Alice Arbuthnot Moberly,2010-05-21T15:20:22Z
1962,post,to-ann-maria-carter-smith,To Ann Maria Carter Smith,2011-10-10T12:29:27Z
1963,post,to-elizabeth-charlotte-curteis,To Elizabeth Charlotte Curteis,2010-05-21T15:44:23Z
1960,post,to-the-reverend-john-frewen-moor-15,To the Reverend John Frewen Moor,2011-02-02T12:18:25Z
1958,post,to-alexander-macmillan-16,To Alexander Macmillan,2010-05-21T14:58:46Z
1959,post,to-elizabeth-missing-sewell-12,To Elizabeth Missing Sewell,2011-02-02T11:36:11Z
1957,post,alexander-macmillan-to-charlotte-mary-yonge-11,Alexander Macmillan to Charlotte Mary Yonge,2010-05-21T14:53:33Z
1956,post,to-messrs-macmillan-3,To Messrs Macmillan,2010-05-21T14:49:04Z
1955,post,alexander-macmillan-to-charlotte-mary-yonge-10,Alexander Macmillan to Charlotte Mary Yonge,2010-05-21T14:39:41Z
1953,post,to-messrs-macmillan-2,To Alexander Macmillan,2010-05-21T14:20:00Z
1954,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-6,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-21T14:31:56Z
1952,post,to-frederick-james-furnivall-3,To Frederick James Furnivall,2010-05-21T14:12:54Z
1951,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-5,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-21T14:07:51Z
1950,post,sir-william-heathcote-to-charlotte-mary-yonge,Sir William Heathcote to Charlotte Mary Yonge,2010-05-21T13:52:40Z
1947,post,to-ann-maria-carter-smith-69,To Ann Maria Carter Smith,2010-05-21T13:21:42Z
1948,post,to-the-editors-of-a-biographical-dictionary,To George Routledge & Sons?,2011-10-12T14:16:18Z
1949,post,to-louisa-twining,To Louisa Twining,2010-05-21T13:48:21Z
1946,post,to-ann-maria-carter-smith-68,To Ann Maria Carter Smith,2010-05-21T13:17:47Z
1945,post,to-ann-maria-carter-smith-67,To Ann Maria Carter Smith,2010-05-21T09:09:52Z
1944,post,to-alexander-macmillan-15,To Alexander Macmillan,2010-05-21T08:44:04Z
1943,post,alexander-macmillan-to-charlotte-mary-yonge-9,Alexander Macmillan to Charlotte Mary Yonge,2010-05-21T08:35:31Z
1942,post,to-ann-catherine-johns,To Ann Catherine Johns,2010-05-21T08:26:49Z
1941,post,to-louisa-catherine-palmer-or-mary-anne-palmer,To Louisa Catherine Palmer or Mary Anne Palmer,2010-05-20T17:21:50Z
1940,post,to-alexander-macmillan-14,To Alexander Macmillan,2010-05-20T17:05:39Z
1939,post,alexander-macmillan-to-charlotte-mary-yonge-8,Alexander Macmillan to Charlotte Mary Yonge,2010-05-20T14:59:43Z
1938,post,to-alexander-macmillan-13,To Alexander Macmillan,2010-05-20T14:49:40Z
1935,post,to-the-reverend-john-mason-neale,To the Reverend John Mason Neale,2010-05-20T14:23:28Z
1936,post,to-alexander-macmillan-12,To Alexander Macmillan,2010-05-20T14:28:57Z
1937,post,to-ann-maria-carter-smith-66,To Ann Maria Carter Smith,2010-05-20T14:47:27Z
1933,post,to-alexander-macmillan-11,To Alexander Macmillan,2010-05-20T14:13:23Z
1934,post,to-frances-mary-peard-8,To Frances Mary Peard,2010-05-20T14:19:53Z
1931,post,to-the-reverend-john-frewen-moor-16,To the Reverend John Frewen Moor,2011-02-02T12:19:19Z
1932,post,to-alexander-macmillan-10,To Alexander Macmillan,2010-05-20T14:11:13Z
1930,post,to-alexander-macmillan-9,To Alexander Macmillan,2010-05-20T14:06:52Z
1929,post,to-the-reverend-john-frewen-moor-17,To the Reverend John Frewen Moor,2011-02-02T12:19:58Z
1928,post,alexander-macmillan-to-charlotte-mary-yonge-7,Alexander Macmillan to Charlotte Mary Yonge,2010-05-20T13:55:15Z
1927,post,alexander-macmillan-to-charlotte-mary-yonge-6,Alexander Macmillan to Charlotte Mary Yonge,2010-05-20T11:22:25Z
1926,post,to-alexander-macmillan-8,To Alexander Macmillan,2010-05-20T11:12:48Z
1925,post,to-florence-wilford,To Florence Wilford,2011-10-12T14:19:09Z
1924,post,to-christabel-rose-coleridge-5,To Christabel Rose Coleridge,2010-05-20T10:41:42Z
1923,post,to-henrietta-elizabeth-fursdon-10,To Henrietta Elizabeth Fursdon,2010-05-20T10:37:23Z
1920,post,to-the-reverend-algernon-wodehouse,To the Reverend Algernon Wodehouse,2010-05-19T14:06:19Z
1921,post,to-henrietta-elizabeth-fursdon-9,To Henrietta Elizabeth Fursdon,2010-05-19T14:26:40Z
1922,post,to-margaret-gatty-4,To Margaret Gatty,2010-05-19T14:41:26Z
1919,post,to-alexander-macmillan-7,To Alexander Macmillan,2010-05-19T13:54:55Z
1918,post,alexander-macmillan-to-charlotte-mary-yonge-5,Alexander Macmillan to Charlotte Mary Yonge,2010-05-19T13:50:07Z
1915,post,to-ann-maria-carter-smith-65,To Ann Maria Carter Smith,2010-05-19T13:31:39Z
1916,post,alexander-macmillan-to-charlotte-mary-yonge-4,Alexander Macmillan to Charlotte Mary Yonge,2010-05-19T13:42:40Z
1917,post,to-alexander-macmillan-6,To Alexander Macmillan,2010-05-19T13:47:35Z
1914,post,to-alexander-macmillan-5,To Alexander Macmillan,2010-05-19T13:29:05Z
1913,post,to-alexander-macmillan-4,To Alexander Macmillan,2010-05-19T10:01:07Z
1912,post,alexander-macmillan-to-charlotte-mary-yonge-3,Alexander Macmillan to Charlotte Mary Yonge,2010-05-19T09:56:15Z
1911,post,to-ann-maria-carter-smith-64,To Ann Maria Carter Smith,2010-05-19T09:53:49Z
1909,post,to-frances-mary-peard-6,To Frances Mary Peard,2010-05-19T09:47:36Z
1910,post,to-frances-mary-peard-7,To Frances Mary Peard,2010-05-19T09:50:37Z
1908,post,to-an-unknown-man-7,To an Unknown Man,2010-05-19T09:43:59Z
1907,post,to-alexander-macmillan-3,To Alexander Macmillan,2010-05-14T12:57:10Z
1903,post,to-ann-maria-carter-smith-63,To Ann Maria Carter Smith,2010-05-14T12:32:18Z
1904,post,to-charles-raikes,To Charles Raikes,2010-05-14T12:38:21Z
1905,post,to-alexander-macmillan-2,To Alexander Macmillan,2010-05-14T12:45:46Z
1906,post,alexander-macmillan-to-charlotte-mary-yonge-2,Alexander Macmillan to Charlotte Mary Yonge,2010-05-14T12:51:45Z
1901,post,to-frederick-james-furnivall-2,To Frederick James Furnivall,2010-05-14T12:29:16Z
1902,post,to-francis-heathcote-wilson,To Francis Heathcote Wilson,2010-05-14T12:31:12Z
1900,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-4,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-14T12:15:52Z
1898,post,to-anne-yonge-41,To Anne Yonge,2010-05-14T11:44:43Z
1899,post,to-anne-yonge-42,To Anne Yonge,2010-05-14T12:02:57Z
1897,post,to-anne-yonge-40,To Anne Yonge,2010-05-14T11:35:20Z
1896,post,to-anne-yonge-39,To Anne Yonge,2010-05-14T11:26:45Z
1895,post,to-anne-yonge-38,To Anne Yonge,2010-05-14T10:44:40Z
1894,post,to-francois-pierre-guillaume-guizot-2,To François Pierre Guillaume Guizot,2010-05-14T10:35:14Z
1893,post,to-ann-maria-carter-smith-62,To Ann Maria Carter Smith,2010-05-14T10:09:05Z
1892,post,to-ann-maria-carter-smith-61,To Ann Maria Carter Smith,2010-05-14T10:07:27Z
1889,post,to-margaret-helen-moberly-6,To Margaret Helen Moberly,2010-05-14T09:43:10Z
1890,post,to-an-unknown-person-perhaps-elizabeth-barnett,"To an Unknown Person, perhaps Elizabeth Barnett",2010-05-14T09:44:46Z
1891,post,to-mrs-hooper,To Jane Margaret Hooper,2010-05-14T09:54:56Z
1887,post,to-ann-maria-carter-smith-60,To Ann Maria Carter Smith,2010-05-14T09:40:54Z
1888,post,to-frances-mary-peard-5,To Frances Mary Peard,2010-05-14T09:32:21Z
1886,post,to-henrietta-elizabeth-fursdon-8,To Henrietta Elizabeth Fursdon,2010-05-14T09:29:24Z
1885,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-3,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-14T09:21:08Z
1883,post,to-ann-maria-carter-smith-58,To Ann Maria Carter Smith,2010-05-14T09:05:16Z
1884,post,to-ann-maria-carter-smith-59,To Ann Maria Carter Smith,2010-05-14T09:14:50Z
1881,post,to-ann-maria-carter-smith-57,To Ann Maria Carter Smith,2010-05-14T08:53:00Z
1882,post,to-henrietta-elizabeth-fursdon-7,To Henrietta Elizabeth Fursdon,2010-05-14T08:56:26Z
1879,post,to-ann-maria-carter-smith-56,To Ann Maria Carter Smith,2010-05-13T14:04:58Z
1880,post,to-the-reverend-henry-octavius-coxe-3,To the Reverend Henry Octavius Coxe,2011-02-02T12:24:57Z
1878,post,to-ann-maria-carter-smith-55,To Ann Maria Carter Smith,2010-05-13T13:51:11Z
1877,post,to-an-unknown-man-6,To an Unknown Man,2010-05-13T13:30:48Z
1876,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-2,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-13T12:11:24Z
1875,post,to-the-reverend-henry-octavius-coxe-4,To the Reverend Henry Octavius Coxe,2011-02-02T12:29:05Z
1873,post,to-frances-mary-peard-4,To Frances Mary Peard,2010-05-13T11:55:18Z
1874,post,to-john-william-parker-sr,"To John William Parker, Sr.?",2010-05-13T11:58:40Z
1871,post,to-george-bell-and-sons-2,To Messrs. Bell and Daldy,2011-02-02T11:48:35Z
1872,post,to-frances-mary-peard-3,To Frances Mary Peard,2010-05-13T11:52:30Z
1870,post,to-frances-sophia-coleridge-patteson-5,To Frances Sophia Coleridge Patteson,2010-05-13T11:46:54Z
1869,post,to-ann-maria-carter-smith-54,To Ann Maria Carter Smith,2010-05-13T11:33:20Z
1866,post,to-miss-grigg,To Miss Grigg,2010-05-13T11:06:23Z
1867,post,to-henrietta-elizabeth-fursdon-6,To Henrietta Elizabeth Fursdon,2010-05-13T11:11:25Z
1868,post,to-frances-mary-peard-12,To Frances Mary Peard,2011-10-12T14:21:49Z
1865,post,to-ann-maria-carter-smith-53,To Ann Maria Carter Smith,2010-05-13T11:02:14Z
1864,post,to-charlotte-cordelia-pode,To Charlotte Cordelia Pode,2010-05-13T10:54:13Z
1863,post,to-jane-augusta-merriman-2,To Jane Augusta Merriman,2011-06-02T11:10:39Z
1862,post,from-the-reverend-john-coleridge-patteson-to-charlotte-mary-yonge,From the Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-13T10:43:46Z
1860,post,to-frances-mary-peard-2,To Frances Mary Peard,2010-05-12T12:10:08Z
1861,post,to-jemima-blackburn-10,To Jemima Blackburn,2010-05-12T12:37:33Z
1858,post,to-henrietta-elizabeth-fursdon-5,To Henrietta Elizabeth Fursdon,2010-05-12T09:32:40Z
1859,post,to-ann-maria-carter-smith-52,To Ann Maria Carter Smith,2010-05-12T09:41:19Z
1857,post,to-charlotte-sophia-fursdon,To Charlotte Sophia Fursdon,2010-05-12T09:28:44Z
1855,post,to-christabel-rose-coleridge-4,To Christabel Rose Coleridge,2010-05-12T09:15:22Z
1856,post,to-harriet-dyke-acland-troyte,To Harriet Dyke Acland Troyte?,2010-05-12T09:20:59Z
1853,post,to-katharine-olive-helmore-6,To Katharine Olive Helmore,2010-05-12T08:58:41Z
1854,post,to-ann-maria-carter-smith-51,To Ann Maria Carter Smith,2010-05-12T09:12:30Z
1852,post,to-margaret-gatty-3,To Margaret Gatty,2010-05-11T17:56:19Z
1850,post,to-katharine-olive-helmore-5,To Katharine Olive Helmore,2010-05-11T17:49:05Z
1851,post,to-henrietta-elizabeth-fursdon-4,To Henrietta Elizabeth Fursdon,2010-05-11T17:53:03Z
1847,post,to-elizabeth-barnett-or-edith-emma-butler,To Edith Emma Butler?,2010-05-11T09:54:19Z
1848,post,to-the-reverend-william-george-henderson,To the Reverend William George Henderson,2011-10-12T14:41:40Z
1849,post,to-katharine-olive-helmore-4,To Katharine Olive Helmore,2010-05-11T17:27:51Z
1846,post,to-henry-hucks-gibbs,To Henry Hucks Gibbs,2011-06-02T11:12:20Z
1845,post,to-ann-maria-carter-smith-50,To Ann Maria Carter Smith,2010-05-11T08:25:50Z
1844,post,to-henrietta-elizabeth-fursdon-3,To Henrietta Elizabeth Fursdon,2010-05-11T08:26:52Z
1842,post,to-henrietta-elizabeth-fursdon-2,To Henrietta Elizabeth Fursdon,2010-05-10T14:38:55Z
1843,post,to-ann-maria-carter-smith-49,To Ann Maria Carter Smith,2010-05-10T14:45:28Z
1841,post,to-ann-maria-carter-smith-48,To Ann Maria Carter Smith,2010-05-10T14:35:27Z
1840,post,from-the-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-3,From the Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-10T14:32:04Z
1838,post,to-margaret-gatty-2,To Margaret Gatty,2010-05-09T15:23:36Z
1839,post,to-the-reverend-henry-octavius-coxe,To the Reverend Henry Octavius Coxe,2010-05-09T15:59:26Z
1837,post,to-ann-maria-carter-smith-47,To Ann Maria Carter Smith,2010-05-09T15:13:35Z
1834,post,to-ann-maria-carter-smith-46,To Ann Maria Carter Smith,2010-05-09T12:05:45Z
1835,post,to-mrs-bliss,To Sophia Bliss?,2010-05-09T12:19:01Z
1836,post,to-frances-sophia-coleridge-patteson-4,To Frances Sophia Coleridge Patteson,2010-05-09T15:10:32Z
1832,post,to-william-butler-bourn,To William Butler Bourn,2010-05-09T11:59:47Z
1833,post,to-an-unknown-woman-11,To an Unknown Woman,2010-05-09T12:02:17Z
1831,post,to-jane-augusta-merriman,To Jane Augusta Merriman,2011-06-02T11:11:08Z
1829,post,to-frances-sophia-coleridge-patteson-3,To Frances Sophia Coleridge Patteson,2010-05-09T11:43:04Z
1828,post,to-susanna-warren-4,To Susanna Warren,2010-05-09T11:29:05Z
1827,post,to-florence-wilford-2,To Florence Wilford,2010-05-09T11:03:17Z
1825,post,to-katharine-olive-helmore-3,To Katharine Olive Helmore,2010-05-09T10:22:39Z
1826,post,to-ann-maria-carter-smith-45,To Ann Maria Carter Smith,2010-05-09T10:44:13Z
1824,post,to-ann-maria-carter-smith-44,To Ann Maria Carter Smith,2010-05-09T09:45:10Z
1822,post,to-ann-maria-carter-smith-42,To Ann Maria Carter Smith,2010-05-07T13:52:41Z
1823,post,to-ann-maria-carter-smith-43,To Ann Maria Carter Smith,2010-05-07T14:01:11Z
1821,post,to-ann-maria-carter-smith-41,To Ann Maria Carter Smith,2010-05-07T13:43:34Z
1820,post,to-ann-maria-carter-smith-40,To Ann Maria Carter Smith,2010-05-07T13:38:29Z
1819,post,to-katharine-olive-helmore-2,To Katharine Olive Helmore,2010-05-07T13:31:13Z
1818,post,to-anne-sturges-bourne-7,To Anne Sturges Bourne,2010-05-07T13:25:20Z
1817,post,to-anne-sturges-bourne-6,To Anne Sturges Bourne,2010-05-07T13:09:23Z
1816,post,to-elizabeth-missing-sewell-13,To Elizabeth Missing Sewell,2011-02-02T11:37:28Z
1815,post,from-frances-mary-yonge-to-anne-sturges-bourne,From Frances Mary Yonge to Anne Sturges Bourne,2010-05-07T12:59:09Z
1814,post,to-susanna-warren-3,To Susanna Warren,2010-05-07T12:03:28Z
1813,post,to-ellen-r-garnett,To Ellen Rayne Garnett,2011-02-02T12:32:11Z
1812,post,to-jemima-blackburn-11,To Jemima Blackburn,2010-05-13T10:21:30Z
1811,post,to-ann-maria-carter-smith-39,To Ann Maria Carter Smith,2010-05-05T15:14:07Z
1809,post,to-alice-arbuthnot-moberly-10,To Alice Arbuthnot Moberly,2010-05-05T14:02:18Z
1810,post,to-ann-maria-carter-smith-38,To Ann Maria Carter Smith,2010-05-05T14:07:39Z
1807,post,to-an-unknown-man-5,To an Unknown Man,2010-05-05T13:37:48Z
1808,post,to-william-butler-bourn,To William Butler Bourn,2010-05-05T13:41:53Z
1806,post,to-anna-butler,To Anna Butler,2010-05-05T12:39:59Z
1805,post,to-elizabeth-roberts,To Elizabeth Roberts,2010-05-05T12:31:34Z
1804,post,to-susanna-warren-2,To Susanna Warren,2010-05-05T12:29:45Z
1803,post,to-charlotte-champion-pascoe,To Charlotte Champion Pascoe,2010-05-05T11:56:51Z
1801,post,from-the-reverend-john-keble-to-frances-mary-yonge-and-charlotte-mary-yonge,From the Reverend John Keble to Frances Mary Yonge and Charlotte Mary Yonge,2010-05-05T11:47:28Z
1802,post,to-ann-maria-carter-smith-37,To Ann Maria Carter Smith,2010-05-05T11:55:49Z
1799,post,to-john-william-parker-jr-13,"To John William Parker, Jr.",2010-05-05T11:40:51Z
1800,post,to-ann-maria-carter-smith-36,To Ann Maria Carter Smith,2010-05-05T11:43:43Z
1796,post,to-john-william-parker-jr-12,"To John William Parker, Jr.",2010-05-05T11:32:10Z
1797,post,to-sir-john-patteson,To Sir John Patteson,2010-05-05T13:38:42Z
1798,post,to-ann-maria-carter-smith-35,To Ann Maria Carter Smith,2010-05-05T11:37:09Z
1795,post,to-miss-erskine-2,To Miss Erskine,2010-05-05T11:26:29Z
1794,post,to-john-william-parker-jr-11,"To John William Parker, Jr.",2010-05-05T11:06:45Z
1793,post,to-john-william-parker-jr-10,"To John William Parker, Jr.",2010-05-05T11:01:59Z
1792,post,to-anne-sturges-bourne-5,To Anne Sturges Bourne,2010-05-05T10:55:30Z
1789,post,to-frances-dorothy-moor,To Frances Dorothy Moor,2010-05-05T10:07:39Z
1790,post,to-anna-butler-18,To Anna Butler,2010-05-05T10:14:59Z
1791,post,to-anne-sturges-bourne-4,To Anne Sturges Bourne,2010-05-05T10:40:34Z
1788,post,to-ann-maria-carter-smith-34,To Ann Maria Carter Smith,2010-05-05T09:58:31Z
1786,post,to-john-william-parker-jr-9,"To John William Parker, Jr.",2010-05-04T13:26:03Z
1787,post,to-ann-maria-carter-smith-33,To Ann Maria Carter Smith,2010-05-04T13:39:49Z
1785,post,to-ann-maria-carter-smith-32,To Ann Maria Carter Smith,2010-05-04T13:22:04Z
1783,post,to-john-william-parker-jr,"To John William Parker, Jr.",2011-02-02T11:36:56Z
1784,post,to-ann-maria-carter-smith-31,To Ann Maria Carter Smith,2010-05-04T12:44:59Z
1782,post,to-ann-maria-carter-smith-30,To Ann Maria Carter Smith,2010-05-04T12:34:13Z
1781,post,to-john-william-parker-jr-8,"To John William Parker, Jr.",2010-05-04T12:29:02Z
1780,post,to-ann-maria-carter-smith-29,To Ann Maria Carter Smith,2010-05-04T12:23:53Z
1779,post,to-ann-maria-carter-smith-28,To Ann Maria Carter Smith,2010-05-04T12:15:39Z
1778,post,to-ann-maria-carter-smith-27,To Ann Maria Carter Smith,2010-05-04T12:02:25Z
1707,page,home,Home,2010-02-15T23:24:44Z
1709,page,blog,Blog,2010-02-15T23:30:59Z
1711,page,advanced-search,Advanced Search,2010-02-15T23:46:15Z
1713,page,general-bibliography,General Bibliography,2010-02-15T23:47:23Z
1715,page,password-recovery,Password Recovery,2010-02-15T23:47:55Z
1719,page,related-letters,Related Letters,2010-02-15T23:49:25Z
1721,page,you-have-successfully-registered,You have successfully registered,2010-02-15T23:50:09Z
1723,page,people-and-other-searches,People and other searches,2010-02-15T23:51:36Z
1726,page,yonge-bibliography,Yonge Bibliography,2010-02-15T23:54:56Z
1728,page,biography,Biography,2010-02-15T23:56:32Z
1730,page,register,Register,2010-02-15T23:58:51Z
1734,page,transcription-policy-copyright-and-acknowledgements,"Transcription Policy, Copyright and Acknowledgements",2010-02-16T00:04:46Z
1750,page,other-profile,Other Profile,2010-02-16T15:55:46Z
1753,page,book-profile,Book Profile,2010-02-16T16:44:13Z
1755,page,book-profile,Book Profile,2010-02-16T16:44:55Z
1761,page,reset-password,Reset Password,2010-02-16T18:45:13Z
1762,page,change-password,Change Password,2010-02-16T18:43:07Z
1773,page,your-password-has-been-changed,Your password has been changed,2010-02-16T21:45:28Z
3421,post,to-christabel-rose-coleridge-31,To Christabel Rose Coleridge,2010-10-08T10:57:23Z
3422,post,to-christabel-rose-coleridge-32,To Christabel Rose Coleridge,2010-10-08T11:16:56Z
3423,post,to-christabel-rose-coleridge-33,To Christabel Rose Coleridge,2010-10-08T11:27:02Z
3424,post,to-miss-e-m-walker,To  Maria Edith Walker,2010-10-08T11:33:24Z
3425,post,to-christabel-rose-coleridge-34,To Christabel Rose Coleridge,2010-10-08T12:01:01Z
3426,post,to-maria-edith-walker-2-2,To  Maria Edith Walker,2011-10-18T10:52:44Z
3427,post,to-christabel-rose-coleridge-35,To Christabel Rose Coleridge,2010-10-08T13:37:17Z
3428,post,to-miss-e-m-walker-6,To  Maria Edith Walker,2011-10-14T19:43:36Z
3429,post,to-miss-e-m-walker-5,To  Maria Edith Walker,2011-10-14T19:42:31Z
3430,post,to-christabel-rose-coleridge-36,To Christabel Rose Coleridge,2010-10-08T14:56:58Z
3431,post,to-mary-yonge-25,To Mary Yonge,2010-10-11T12:48:52Z
3432,post,to-earl-nelson-2,To Earl Nelson,2010-10-11T13:04:40Z
3433,post,to-helena-heathcote,To Helena Mary Heathcote,2010-10-11T13:09:27Z
3434,post,to-mary-yonge-26,To Mary Yonge,2010-10-11T13:20:45Z
3435,post,to-mary-yonge-27,To Mary Yonge,2010-10-11T13:35:48Z
3436,post,to-miss-e-m-walker-3,To  Maria Edith Walker,2011-10-14T19:40:15Z
3437,post,to-louisa-alethea-bowles,To Louisa Alethea Bowles,2011-02-02T11:47:03Z
3438,post,to-miss-e-m-walker-4,To  Maria Edith Walker,2011-10-14T19:41:19Z
3439,post,to-lady-brandreth,To Lady Brandreth,2010-10-11T14:38:53Z
3440,post,to-mrs-belfield-2,To Florence Belfield,2010-10-11T14:59:20Z
3441,post,to-mary-drew-2,To Mary Drew,2010-10-11T15:24:01Z
3442,post,to-christabel-rose-coleridge-37,To Christabel Rose Coleridge,2010-10-13T08:14:19Z
3443,post,to-christabel-rose-coleridge-38,To Christabel Rose Coleridge,2010-10-13T08:35:50Z
3444,post,to-mrs-belfield,To Florence Belfield,2010-10-13T08:39:02Z
3445,post,to-christabel-rose-coleridge-39,To Christabel Rose Coleridge,2010-10-13T08:58:13Z
3446,post,to-christabel-rose-coleridge-40,To Christabel Rose Coleridge,2010-10-13T09:23:56Z
3447,post,to-miss-faithful,To Miss Faithfull,2010-10-13T09:49:58Z
3448,post,to-mary-yonge-28,To Mary Yonge,2010-10-13T09:52:44Z
3449,post,to-mary-yonge-29,To Mary Yonge,2010-10-13T10:05:35Z
3450,post,to-christabel-rose-coleridge-41,To Christabel Rose Coleridge,2010-10-13T10:26:40Z
3451,post,to-mary-yonge-30,To Mary Yonge,2010-10-18T12:34:36Z
3452,post,to-earl-nelson,To Earl Nelson,2010-10-18T12:37:43Z
3453,post,to-christabel-rose-coleridge-42,To Christabel Rose Coleridge,2010-10-18T13:15:34Z
3454,post,to-mary-yonge-31,To Mary Yonge,2010-10-18T13:32:33Z
3455,post,to-mary-yonge-32,To Mary Yonge,2010-10-18T13:41:16Z
3456,post,to-mary-yonge-33,To Mary Yonge,2010-10-18T13:52:00Z
3457,post,to-mrs-bothamly,To Mrs Bothamly,2010-10-18T13:57:41Z
3458,post,to-christabel-rose-coleridge-43,To Christabel Rose Coleridge,2010-10-18T14:17:49Z
3459,post,to-christabel-rose-coleridge-44,To Christabel Rose Coleridge,2010-10-20T11:19:34Z
3460,post,to-christabel-rose-coleridge-45,To Christabel Rose Coleridge,2010-10-20T11:53:24Z
3461,post,to-christabel-rose-coleridge-46,To Christabel Rose Coleridge,2010-11-02T11:44:07Z
3462,post,to-miss-e-m-walker-2,To  Maria Edith Walker,2011-10-14T19:37:59Z
3463,post,to-christabel-rose-coleridge-47,To Christabel Rose Coleridge,2010-11-02T11:58:48Z
3464,post,to-christabel-rose-coleridge-48,To Christabel Rose Coleridge,2010-11-02T16:19:12Z
3465,post,to-christabel-rose-coleridge-49,To Christabel Rose Coleridge,2010-11-02T16:27:47Z
3466,post,to-christabel-rose-coleridge-50,To Christabel Rose Coleridge,2010-11-02T16:40:22Z
3467,post,to-mrs-c-e-barrett-lennard,To Anna Meredith Barrett Lennard,2011-02-02T11:55:23Z
3468,post,to-christabel-rose-coleridge-51,To Christabel Rose Coleridge,2010-11-04T10:29:01Z
3469,post,to-christabel-rose-coleridge-52,To Christabel Rose Coleridge,2010-11-04T11:06:14Z
3470,post,to-christabel-rose-coleridge-53,To Christabel Rose Coleridge,2010-11-04T11:58:02Z
3471,post,to-christabel-rose-coleridge-54,To Christabel Rose Coleridge,2010-11-04T13:07:46Z
3472,post,to-george-lillie-craik-17,To George Lillie Craik,2011-02-02T11:48:08Z
3473,post,to-christabel-rose-coleridge-55,To Christabel Rose Coleridge,2010-11-04T13:25:14Z
3474,post,to-penelope-packe,To Penelope Anne Laura Packe,2010-11-04T13:29:23Z
3475,post,to-an-unknown-woman-30,To an unknown woman,2010-11-04T13:37:04Z
3476,post,to-george-lillie-craik-16,To George Lillie Craik,2011-02-02T11:47:40Z
3477,post,to-christabel-rose-coleridge-56,To Christabel Rose Coleridge,2010-11-05T12:52:24Z
3478,post,to-christabel-rose-coleridge-57,To Christabel Rose Coleridge,2010-11-11T13:44:39Z
